nam1	clump	country	mn	se	count	latitude	latrank	totcount	nam2	rank_set11	rank_set6	rank_set6_2	nam3	nam4	nam5	nam_set4	se2
ukbfam_all	GIANT sig	Sweden	0.6187981279935899	0.21943982128838993	11	60.1	19	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.28330023106319985
ukbfam_all	GIANT sig	Swiss-French	-0.0027543785791792922	0.03519479664672669	760	46.5	7	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.036028621262536455
ukbfam_all	GIANT sig	Swiss-German	0.037169507027126715	0.10719894758182491	84	47.3	10	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.10836473070295982
ukbfam_all	GIANT sig	Switzerland	0.1305778821127849	0.07034832810684939	168	46.8	8	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.07678446967009209
ukbfam_all	GIANT sig	United Kingdom	0.19074250433041604	0.052679968358949225	390	55.3	18	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.05022920555448976
ukbfam_all	GIANT sig	Yugoslavia	-0.22321605065539063	0.15351336191290924	44	43.9	4	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.1451283739510224
ukbfam_all	ldwindow 1.5M	Austria	-0.20923772026187723	0.2695086036454944	14	47.5	11	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.28044155244103913
ukbfam_all	ldwindow 1.5M	Belgium	0.020880807276333492	0.13353667103379377	43	50.5	13	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.16014639980033418
ukbfam_all	ldwindow 1.5M	Czech Republic	-0.07473550714549869	0.38562343066005805	11	49.8	12	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.3125543060244656
ukbfam_all	ldwindow 1.5M	France	0.08189087206058798	0.09889659132961319	92	46.2	6	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.10958940853327104
ukbfam_all	ldwindow 1.5M	Germany	0.06169989598194829	0.11862392720836537	75	51.1	14	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.12125802308538443
ukbfam_all	ldwindow 1.5M	Hungary	0.1394725873854	0.17726152092810113	19	47.1	9	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.2419505493701883
ukbfam_all	ldwindow 1.5M	Ireland	0.21112293480942837	0.12792789684829275	62	53.1	17	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.13250065283113716
ukbfam_all	ldwindow 1.5M	Italy	-0.23365960584486048	0.06449089259667014	225	41.8	3	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.0707495204185974
ukbfam_all	ldwindow 1.5M	Netherlands	0.2991472015134331	0.25639251414929287	17	52.1	16	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.25208899084287295
ukbfam_all	ldwindow 1.5M	Poland	-0.005281877921758556	0.1179420379515651	22	51.9	15	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.22192591719181298
ukbfam_all	ldwindow 1.5M	Portugal	0.05938058521940406	0.08891010378025156	135	39.3	1	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.09123473280260365
ukbfam_all	ldwindow 1.5M	Romania	-0.019616335319592906	0.1994599366213769	14	45.9	5	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.2783028178763096
ukbfam_all	ldwindow 1.5M	Spain	-0.10662485907029066	0.0911129970378456	137	40.4	2	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.09051386735558678
ukbfam_all	ldwindow 1.5M	Sweden	-0.22090796592509457	0.28527888455273387	11	60.1	19	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.313957724930556
ukbfam_all	ldwindow 1.5M	Swiss-French	-0.006415326554145299	0.03692392158036568	760	46.5	7	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.038324849291839026
ukbfam_all	ldwindow 1.5M	Swiss-German	0.021318663980354726	0.10861078463443245	84	47.3	10	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.11554377864158641
ukbfam_all	ldwindow 1.5M	Switzerland	-0.02345789203280999	0.07939625816058257	168	46.8	8	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.08145664564198038
ukbfam_all	ldwindow 1.5M	United Kingdom	0.0897717091085884	0.04782531153596881	390	55.3	18	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.05325354969066249
ukbfam_all	ldwindow 1.5M	Yugoslavia	0.08789280295283704	0.18174544523488972	44	43.9	4	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.1593925154967722
ukbfam_all	UKB sig	Austria	-0.10279832406619338	0.25865895871981043	14	47.5	11	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.25757708650166267
ukbfam_all	UKB sig	Belgium	0.599252108320963	0.16347043488113897	43	50.5	13	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.15027308277060977
ukbfam_all	UKB sig	Czech Republic	0.12540130502481336	0.3002277253528738	11	49.8	12	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.28772366781176195
ukbfam_all	UKB sig	France	0.02601927352437565	0.10295424951583923	92	46.2	6	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.1035090628287053
ukbfam_all	UKB sig	Germany	0.1282296449094535	0.12636037399871514	75	51.1	14	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.11451347553536315
ukbfam_all	UKB sig	Hungary	-0.07983608306072354	0.20527965011207303	19	47.1	9	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.22218412644478872
ukbfam_all	UKB sig	Ireland	0.1279076392946957	0.13000621914645352	62	53.1	17	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.1268632444185397
ukbfam_all	UKB sig	Italy	-0.13380449416559334	0.06192387582149525	225	41.8	3	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.06667803445625771
ukbfam_all	UKB sig	Netherlands	0.1742657347074788	0.22567062140082922	17	52.1	16	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.23486250882957005
ukbfam_all	UKB sig	Poland	0.04288381311857486	0.25873874663447805	22	51.9	15	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.208058803047129
ukbfam_all	UKB sig	Portugal	-0.17908954592134996	0.09120075192788045	135	39.3	1	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.08606116994543551
ukbfam_all	UKB sig	Romania	-0.2139542120133533	0.2100564833862522	14	45.9	5	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.25914588444193265
ukbfam_all	UKB sig	Spain	-0.005948867305256364	0.08244396727071342	137	40.4	2	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.08548647161604139
ukbfam_all	UKB sig	Sweden	0.6258043643924139	0.21733944751530893	11	60.1	19	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.2870932666802823
ukbfam_all	UKB sig	Swiss-French	-0.04538265366542057	0.03606209632223057	760	46.5	7	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.036355254755074035
ukbfam_all	UKB sig	Swiss-German	-0.033754650409785654	0.11845684082742625	84	47.3	10	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.10941074806132135
ukbfam_all	UKB sig	Switzerland	0.10766950883624452	0.0729554941055222	168	46.8	8	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.07763094001795721
ukbfam_all	UKB sig	United Kingdom	0.07078682430635426	0.0514719320953554	390	55.3	18	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.05070107475868069
ukbfam_all	UKB sig	Yugoslavia	-0.11813523458742903	0.12609444185358554	44	43.9	4	2323	UKB sibs all	10	NA	NA	10. UKB sibs all	NA	NA	NA.~paste(.)~UKB~sibs~all	0.14727670161050785
ukbfam_wb	all 0.01	Austria	-0.18883069423799448	0.25397275821222554	14	47.5	11	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.21609905800110515
ukbfam_wb	all 0.01	Belgium	0.33542736588599753	0.15183727121829252	43	50.5	13	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.12508085834459146
ukbfam_wb	all 0.01	Czech Republic	0.3797706380496426	0.27522583553345503	11	49.8	12	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.24306056596458261
ukbfam_wb	all 0.01	France	0.012167191236967415	0.11188915775024198	92	46.2	6	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.08605709495829622
ukbfam_wb	all 0.01	Germany	0.00933668422820005	0.11223004930047246	75	51.1	14	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.09498111857787744
ukbfam_wb	all 0.01	Hungary	-0.42686173416599077	0.21101629611169392	19	47.1	9	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.18819803989925266
ukbfam_wb	all 0.01	Ireland	0.0947260996871934	0.12835680330536622	62	53.1	17	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.1042966206696894
ukbfam_wb	all 0.01	Italy	-0.1512827931579731	0.06277638731892453	225	41.8	3	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.055299365086802124
ukbfam_wb	all 0.01	Netherlands	0.0367592779953861	0.3043698196366889	17	52.1	16	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.19618596725607187
ukbfam_wb	all 0.01	Poland	-0.05819437971149223	0.2270644092716903	22	51.9	15	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.17408297821285323
ukbfam_wb	all 0.01	Portugal	-0.04159535741488406	0.08953040979969505	135	39.3	1	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.07139246203908677
ukbfam_wb	all 0.01	Romania	-0.369909444835978	0.22173769092508064	14	45.9	5	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.21779374788524564
ukbfam_wb	all 0.01	Spain	-0.14461549545685062	0.08878781257815521	137	40.4	2	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.07083663086261403
ukbfam_wb	all 0.01	Sweden	0.084646742192505	0.20690231551695823	11	60.1	19	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.2423065786515199
ukbfam_wb	all 0.01	Swiss-French	-0.02125429303144471	0.035531527018251505	760	46.5	7	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.02996463652764976
ukbfam_wb	all 0.01	Swiss-German	0.054273118454767844	0.12990907600189638	84	47.3	10	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.09016242939560154
ukbfam_wb	all 0.01	Switzerland	0.09405995626916798	0.0752790212336256	168	46.8	8	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.06395645031629403
ukbfam_wb	all 0.01	United Kingdom	0.14713944079860902	0.049856024866491856	390	55.3	18	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.041741512918479294
ukbfam_wb	all 0.01	Yugoslavia	-0.29005283420911215	0.14046413171868716	44	43.9	4	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.1240884261710467
ukbfam_wb	clump 0.01	Austria	-0.3048785981607575	0.2595823937112796	14	47.5	11	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.267606545731938
ukbfam_wb	clump 0.01	Belgium	0.36434073355580776	0.1522042525530473	43	50.5	13	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.1546347575310864
ukbfam_wb	clump 0.01	Czech Republic	0.12396580772111601	0.3070802852416239	11	49.8	12	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.30153205471985034
ukbfam_wb	clump 0.01	France	-0.030314011945703476	0.10974537189070221	92	46.2	6	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.10629513960392016
ukbfam_wb	clump 0.01	Germany	-0.03220030830534218	0.12116483581966235	75	51.1	14	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.11733692244243372
ukbfam_wb	clump 0.01	Hungary	-0.2669340883690695	0.23798104157378347	19	47.1	9	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.23255747012202058
ukbfam_wb	clump 0.01	Ireland	0.10683143282180375	0.11895781560405519	62	53.1	17	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.12871306227657714
ukbfam_wb	clump 0.01	Italy	-0.09976626067311094	0.06368519304328009	225	41.8	3	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.06828743303149883
ukbfam_wb	clump 0.01	Netherlands	-0.030131237870850452	0.26968944412527285	17	52.1	16	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.2423224405615416
ukbfam_wb	clump 0.01	Poland	-0.055216062247313125	0.26843146766967113	22	51.9	15	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.2151819599126257
ukbfam_wb	clump 0.01	Portugal	0.010885482369301166	0.0866764809584329	135	39.3	1	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.08807299497877653
ukbfam_wb	clump 0.01	Romania	-0.3752468675220828	0.2278624426164994	14	45.9	5	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.26939850383025654
ukbfam_wb	clump 0.01	Spain	0.009300625188520316	0.08073491473945099	137	40.4	2	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.08742994290938329
ukbfam_wb	clump 0.01	Sweden	-0.11002147999872493	0.26818732523797845	11	60.1	19	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.2999008262754933
ukbfam_wb	clump 0.01	Swiss-French	-0.03243994055608811	0.03559089791403603	760	46.5	7	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.03698272450728137
ukbfam_wb	clump 0.01	Swiss-German	-0.04432718248277851	0.13542960877425425	84	47.3	10	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.11143713662221619
ukbfam_wb	clump 0.01	Switzerland	0.13943950332009775	0.07822478829913096	168	46.8	8	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.07892875351594904
ukbfam_wb	clump 0.01	United Kingdom	0.09709681718269815	0.050064816899049035	390	55.3	18	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.05152075738605241
ukbfam_wb	clump 0.01	Yugoslavia	-0.3211650312762929	0.1327092430363475	44	43.9	4	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.15346905257225824
ukbfam_wb	clumpwindow 1.5M	Austria	-0.6133123328484175	0.23390455135247118	14	47.5	11	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.27598227050789287
ukbfam_wb	clumpwindow 1.5M	Belgium	0.21993401822315412	0.13903490094680143	43	50.5	13	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.15985422118171033
ukbfam_wb	clumpwindow 1.5M	Czech Republic	0.1558278750545349	0.2978694862512269	11	49.8	12	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.3116934010096006
ukbfam_wb	clumpwindow 1.5M	France	0.06325652474358466	0.1099440350231306	92	46.2	6	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.11007575997886056
ukbfam_wb	clumpwindow 1.5M	Germany	-0.15697550817484615	0.1170766316492504	75	51.1	14	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.12142909235751845
ukbfam_wb	clumpwindow 1.5M	Hungary	-0.22705006029477032	0.21574453948297578	19	47.1	9	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.24072286073499782
ukbfam_wb	clumpwindow 1.5M	Ireland	-0.12555726102387493	0.12182270857482043	62	53.1	17	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.13341014077320112
ukbfam_wb	clumpwindow 1.5M	Italy	-0.041816156677688045	0.06420181629617674	225	41.8	3	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.07069928486214176
ukbfam_wb	clumpwindow 1.5M	Netherlands	-0.250545813820284	0.20498731422964142	17	52.1	16	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.24971694002563652
ukbfam_wb	clumpwindow 1.5M	Poland	-0.11923391961791274	0.26778704601167624	22	51.9	15	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.2234121159258436
ukbfam_wb	clumpwindow 1.5M	Portugal	0.10755140794840806	0.08357731034988658	135	39.3	1	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.09121544726920035
ukbfam_wb	clumpwindow 1.5M	Romania	-0.1453715941417103	0.2961593497667119	14	45.9	5	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.2768899261565475
ukbfam_wb	clumpwindow 1.5M	Spain	0.20811942000540276	0.0896118596644496	137	40.4	2	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.09052637403447304
ukbfam_wb	clumpwindow 1.5M	Sweden	0.09783200552436856	0.28214964306234974	11	60.1	19	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.31108577764135564
ukbfam_wb	clumpwindow 1.5M	Swiss-French	-0.0494598632144643	0.03521184129403805	760	46.5	7	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.03838707352455774
ukbfam_wb	clumpwindow 1.5M	Swiss-German	0.07737910223799678	0.1138403523862751	84	47.3	10	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.11537198581293008
ukbfam_wb	clumpwindow 1.5M	Switzerland	0.12068745915647497	0.07240286743866242	168	46.8	8	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.08179073178092036
ukbfam_wb	clumpwindow 1.5M	United Kingdom	0.0016448858202249626	0.05372631018974768	390	55.3	18	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.0535245701544234
ukbfam_wb	clumpwindow 1.5M	Yugoslavia	-0.0032243130510971455	0.15966275937864666	44	43.9	4	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.1591549593627119
ukbfam_wb	GIANT sig	Austria	-0.06869617970183434	0.25340313997680414	14	47.5	11	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.25532333867334184
ukbfam_wb	GIANT sig	Belgium	0.5653419025433453	0.13694647881700786	43	50.5	13	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.14873323852528328
ukbfam_wb	GIANT sig	Czech Republic	0.01903682091865603	0.3291810499486917	11	49.8	12	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.2805993543531141
ukbfam_wb	GIANT sig	France	0.010177306539597347	0.0983095103293397	92	46.2	6	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.10221033706261365
ukbfam_wb	GIANT sig	Germany	0.07974141875255845	0.13614688730912072	75	51.1	14	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.11305237419389161
ukbfam_wb	GIANT sig	Hungary	-0.18630032926003118	0.16827194498347253	19	47.1	9	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.22149013846161655
ukbfam_wb	GIANT sig	Ireland	0.18386994799562897	0.10359471806819151	62	53.1	17	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.125527350308017
ukbfam_wb	GIANT sig	Italy	-0.3211830221040324	0.06755422933693485	225	41.8	3	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.06585671449992808
ukbfam_wb	GIANT sig	Netherlands	0.4113406776067648	0.2394279024058798	17	52.1	16	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.23123430591848068
ukbfam_wb	GIANT sig	Poland	0.2232682384562859	0.2519536962763234	22	51.9	15	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.20744244957895458
ukbfam_wb	GIANT sig	Portugal	-0.26096907267950187	0.08646254770926977	135	39.3	1	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.08476812843903891
ukbfam_wb	GIANT sig	Romania	-0.3794339800985869	0.1954001235897406	14	45.9	5	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.25659634949971344
ukbfam_wb	GIANT sig	Spain	-0.10594521943352198	0.08043451360994727	137	40.4	2	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.08424602580813498
ukbfam_wb	GIANT sig	Sweden	0.5864757801855895	0.2488130097406704	11	60.1	19	2323	UKB sibs WB	11	6	5	11. UKB sibs WB	6. UKB sibs WB	5. UKB sibs	4.~paste(.)~UKB~sibs~WB	0.28400774731714645
